Number,A parts,B parts,C parts,M parts,New SMILES
1025,A10,B2,C1,M1,*OCC1(O)C(O)C2C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)CC3(C(=C)C)O5
1026,A10,B2,C1,M2,*OCC1(O)C(O)C2C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)CC3(C(=C)C)O5
1027,A10,B2,C1,M3,*OCC1(O)C(O)C2C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)CC3(C(=C)C)O5
1028,A10,B2,C1,M4,*OCC1(O)C(O)C2C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)CC3(C(=C)C)O5
1029,A10,B2,C1,M5,*OCC1(O)C(O)C2C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)CC3(C(=C)C)O5
1030,A10,B2,C1,M6,*OCC1(O)C(O)C2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)CC3(C(=C)C)O5
1031,A10,B2,C1,M7,*OCC1(O)C(O)C2C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)CC3(C(=C)C)O5
1032,A10,B2,C1,M8,*OCC1(O)C(O)C2C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)CC3(C(=C)C)O5
1033,A10,B2,C1,M9,*OCC1(O)C(O)C2C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)CC3(C(=C)C)O5
1034,A10,B2,C2,M1,*OCC1(O)C(O)C2C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1035,A10,B2,C2,M2,*OCC1(O)C(O)C2C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1036,A10,B2,C2,M3,*OCC1(O)C(O)C2C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1037,A10,B2,C2,M4,*OCC1(O)C(O)C2C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1038,A10,B2,C2,M5,*OCC1(O)C(O)C2C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1039,A10,B2,C2,M6,*OCC1(O)C(O)C2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1040,A10,B2,C2,M7,*OCC1(O)C(O)C2C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1041,A10,B2,C2,M8,*OCC1(O)C(O)C2C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1042,A10,B2,C2,M9,*OCC1(O)C(O)C2C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1043,A10,B2,C5,M1,*OCC1(O)C(O)C2C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)CC3(C(=C)C)O5
1044,A10,B2,C5,M2,*OCC1(O)C(O)C2C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)CC3(C(=C)C)O5
1045,A10,B2,C5,M3,*OCC1(O)C(O)C2C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)CC3(C(=C)C)O5
1046,A10,B2,C5,M4,*OCC1(O)C(O)C2C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)CC3(C(=C)C)O5
1047,A10,B2,C5,M5,*OCC1(O)C(O)C2C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)CC3(C(=C)C)O5
1048,A10,B2,C5,M6,*OCC1(O)C(O)C2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)CC3(C(=C)C)O5
1049,A10,B2,C5,M7,*OCC1(O)C(O)C2C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)CC3(C(=C)C)O5
1050,A10,B2,C5,M8,*OCC1(O)C(O)C2C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)CC3(C(=C)C)O5
1051,A10,B2,C5,M9,*OCC1(O)C(O)C2C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)CC3(C(=C)C)O5
1052,A10,B2,C6,M1,*OCC1(O)C(O)C2C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1053,A10,B2,C6,M2,*OCC1(O)C(O)C2C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1054,A10,B2,C6,M3,*OCC1(O)C(O)C2C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1055,A10,B2,C6,M4,*OCC1(O)C(O)C2C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1056,A10,B2,C6,M5,*OCC1(O)C(O)C2C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1057,A10,B2,C6,M6,*OCC1(O)C(O)C2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1058,A10,B2,C6,M7,*OCC1(O)C(O)C2C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1059,A10,B2,C6,M8,*OCC1(O)C(O)C2C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1060,A10,B2,C6,M9,*OCC1(O)C(O)C2C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1061,A10,B3,C1,M1,*OCC1=CC2C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)CC3(C(=C)C)O5
1062,A10,B3,C1,M2,*OCC1=CC2C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)CC3(C(=C)C)O5
1063,A10,B3,C1,M3,*OCC1=CC2C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)CC3(C(=C)C)O5
1064,A10,B3,C1,M4,*OCC1=CC2C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)CC3(C(=C)C)O5
1065,A10,B3,C1,M5,*OCC1=CC2C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)CC3(C(=C)C)O5
1066,A10,B3,C1,M6,*OCC1=CC2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)CC3(C(=C)C)O5
1067,A10,B3,C1,M7,*OCC1=CC2C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)CC3(C(=C)C)O5
1068,A10,B3,C1,M8,*OCC1=CC2C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)CC3(C(=C)C)O5
1069,A10,B3,C1,M9,*OCC1=CC2C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)CC3(C(=C)C)O5
1070,A10,B3,C2,M1,*OCC1=CC2C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1071,A10,B3,C2,M2,*OCC1=CC2C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1072,A10,B3,C2,M3,*OCC1=CC2C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1073,A10,B3,C2,M4,*OCC1=CC2C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1074,A10,B3,C2,M5,*OCC1=CC2C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1075,A10,B3,C2,M6,*OCC1=CC2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1076,A10,B3,C2,M7,*OCC1=CC2C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1077,A10,B3,C2,M8,*OCC1=CC2C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1078,A10,B3,C2,M9,*OCC1=CC2C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1079,A10,B3,C5,M1,*OCC1=CC2C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)CC3(C(=C)C)O5
1080,A10,B3,C5,M2,*OCC1=CC2C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)CC3(C(=C)C)O5
1081,A10,B3,C5,M3,*OCC1=CC2C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)CC3(C(=C)C)O5
1082,A10,B3,C5,M4,*OCC1=CC2C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)CC3(C(=C)C)O5
1083,A10,B3,C5,M5,*OCC1=CC2C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)CC3(C(=C)C)O5
1084,A10,B3,C5,M6,*OCC1=CC2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)CC3(C(=C)C)O5
1085,A10,B3,C5,M7,*OCC1=CC2C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)CC3(C(=C)C)O5
1086,A10,B3,C5,M8,*OCC1=CC2C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)CC3(C(=C)C)O5
1087,A10,B3,C5,M9,*OCC1=CC2C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)CC3(C(=C)C)O5
1088,A10,B3,C6,M1,*OCC1=CC2C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1089,A10,B3,C6,M2,*OCC1=CC2C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1090,A10,B3,C6,M3,*OCC1=CC2C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1091,A10,B3,C6,M4,*OCC1=CC2C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1092,A10,B3,C6,M5,*OCC1=CC2C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1093,A10,B3,C6,M6,*OCC1=CC2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1094,A10,B3,C6,M7,*OCC1=CC2C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1095,A10,B3,C6,M8,*OCC1=CC2C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1096,A10,B3,C6,M9,*OCC1=CC2C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C1O)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1097,A10,B4,C1,M1,*OCC12OC1C1C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(C)CC3(C(=C)C)O5
1098,A10,B4,C1,M2,*OCC12OC1C1C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(C)CC3(C(=C)C)O5
1099,A10,B4,C1,M3,*OCC12OC1C1C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(C)CC3(C(=C)C)O5
1100,A10,B4,C1,M4,*OCC12OC1C1C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(C)CC3(C(=C)C)O5
1101,A10,B4,C1,M5,*OCC12OC1C1C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(C)CC3(C(=C)C)O5
1102,A10,B4,C1,M6,*OCC12OC1C1C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(C)CC3(C(=C)C)O5
1103,A10,B4,C1,M7,*OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(C)CC3(C(=C)C)O5
1104,A10,B4,C1,M8,*OCC12OC1C1C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(C)CC3(C(=C)C)O5
1105,A10,B4,C1,M9,*OCC12OC1C1C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(C)CC3(C(=C)C)O5
1106,A10,B4,C2,M1,*OCC12OC1C1C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(C)C(O*)C3(C(=C)C)O5
1107,A10,B4,C2,M2,*OCC12OC1C1C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(C)C(O*)C3(C(=C)C)O5
1108,A10,B4,C2,M3,*OCC12OC1C1C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(C)C(O*)C3(C(=C)C)O5
1109,A10,B4,C2,M4,*OCC12OC1C1C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(C)C(O*)C3(C(=C)C)O5
1110,A10,B4,C2,M5,*OCC12OC1C1C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(C)C(O*)C3(C(=C)C)O5
1111,A10,B4,C2,M6,*OCC12OC1C1C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(C)C(O*)C3(C(=C)C)O5
1112,A10,B4,C2,M7,*OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(C)C(O*)C3(C(=C)C)O5
1113,A10,B4,C2,M8,*OCC12OC1C1C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(C)C(O*)C3(C(=C)C)O5
1114,A10,B4,C2,M9,*OCC12OC1C1C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(C)C(O*)C3(C(=C)C)O5
1115,A10,B4,C5,M1,*OCC12OC1C1C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(CO*)CC3(C(=C)C)O5
1116,A10,B4,C5,M2,*OCC12OC1C1C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(CO*)CC3(C(=C)C)O5
1117,A10,B4,C5,M3,*OCC12OC1C1C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(CO*)CC3(C(=C)C)O5
1118,A10,B4,C5,M4,*OCC12OC1C1C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(CO*)CC3(C(=C)C)O5
1119,A10,B4,C5,M5,*OCC12OC1C1C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(CO*)CC3(C(=C)C)O5
1120,A10,B4,C5,M6,*OCC12OC1C1C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(CO*)CC3(C(=C)C)O5
1121,A10,B4,C5,M7,*OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(CO*)CC3(C(=C)C)O5
1122,A10,B4,C5,M8,*OCC12OC1C1C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(CO*)CC3(C(=C)C)O5
1123,A10,B4,C5,M9,*OCC12OC1C1C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(CO*)CC3(C(=C)C)O5
1124,A10,B4,C6,M1,*OCC12OC1C1C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(CO*)C(O*)C3(C(=C)C)O5
1125,A10,B4,C6,M2,*OCC12OC1C1C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(CO*)C(O*)C3(C(=C)C)O5
1126,A10,B4,C6,M3,*OCC12OC1C1C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(CO*)C(O*)C3(C(=C)C)O5
1127,A10,B4,C6,M4,*OCC12OC1C1C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(CO*)C(O*)C3(C(=C)C)O5
1128,A10,B4,C6,M5,*OCC12OC1C1C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(CO*)C(O*)C3(C(=C)C)O5
1129,A10,B4,C6,M6,*OCC12OC1C1C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(CO*)C(O*)C3(C(=C)C)O5
1130,A10,B4,C6,M7,*OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(CO*)C(O*)C3(C(=C)C)O5
1131,A10,B4,C6,M8,*OCC12OC1C1C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(CO*)C(O*)C3(C(=C)C)O5
1132,A10,B4,C6,M9,*OCC12OC1C1C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C2)C1(O4)C(CO*)C(O*)C3(C(=C)C)O5
1133,A10,B5,C1,M1,*OCC1(O)C(O)C2C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(C)CC3(C(=C)C)O5
1134,A10,B5,C1,M2,*OCC1(O)C(O)C2C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(C)CC3(C(=C)C)O5
1135,A10,B5,C1,M3,*OCC1(O)C(O)C2C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(C)CC3(C(=C)C)O5
1136,A10,B5,C1,M4,*OCC1(O)C(O)C2C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(C)CC3(C(=C)C)O5
1137,A10,B5,C1,M5,*OCC1(O)C(O)C2C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(C)CC3(C(=C)C)O5
1138,A10,B5,C1,M6,*OCC1(O)C(O)C2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(C)CC3(C(=C)C)O5
1139,A10,B5,C1,M7,*OCC1(O)C(O)C2C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(C)CC3(C(=C)C)O5
1140,A10,B5,C1,M8,*OCC1(O)C(O)C2C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(C)CC3(C(=C)C)O5
1141,A10,B5,C1,M9,*OCC1(O)C(O)C2C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(C)CC3(C(=C)C)O5
1142,A10,B5,C2,M1,*OCC1(O)C(O)C2C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1143,A10,B5,C2,M2,*OCC1(O)C(O)C2C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1144,A10,B5,C2,M3,*OCC1(O)C(O)C2C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1145,A10,B5,C2,M4,*OCC1(O)C(O)C2C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1146,A10,B5,C2,M5,*OCC1(O)C(O)C2C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1147,A10,B5,C2,M6,*OCC1(O)C(O)C2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1148,A10,B5,C2,M7,*OCC1(O)C(O)C2C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1149,A10,B5,C2,M8,*OCC1(O)C(O)C2C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1150,A10,B5,C2,M9,*OCC1(O)C(O)C2C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(C)C(O*)C3(C(=C)C)O5
1151,A10,B5,C5,M1,*OCC1(O)C(O)C2C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(CO*)CC3(C(=C)C)O5
1152,A10,B5,C5,M2,*OCC1(O)C(O)C2C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(CO*)CC3(C(=C)C)O5
1153,A10,B5,C5,M3,*OCC1(O)C(O)C2C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(CO*)CC3(C(=C)C)O5
1154,A10,B5,C5,M4,*OCC1(O)C(O)C2C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(CO*)CC3(C(=C)C)O5
1155,A10,B5,C5,M5,*OCC1(O)C(O)C2C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(CO*)CC3(C(=C)C)O5
1156,A10,B5,C5,M6,*OCC1(O)C(O)C2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(CO*)CC3(C(=C)C)O5
1157,A10,B5,C5,M7,*OCC1(O)C(O)C2C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(CO*)CC3(C(=C)C)O5
1158,A10,B5,C5,M8,*OCC1(O)C(O)C2C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(CO*)CC3(C(=C)C)O5
1159,A10,B5,C5,M9,*OCC1(O)C(O)C2C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(CO*)CC3(C(=C)C)O5
1160,A10,B5,C6,M1,*OCC1(O)C(O)C2C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1161,A10,B5,C6,M2,*OCC1(O)C(O)C2C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1162,A10,B5,C6,M3,*OCC1(O)C(O)C2C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1163,A10,B5,C6,M4,*OCC1(O)C(O)C2C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
1164,A10,B5,C6,M5,*OCC1(O)C(O)C2C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C1)C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
